user_id,channel,option,review,membership,recom_point
lianxi,MOBILE,일반용량 120ml,"그동안 포인트 메이크업 리무버는 늘 다른 브랜드 제품을 사용하다가 이벤트에 당첨되어서 처음으로 이 제품을 써봤어요
일단 눈에 자극은 별로 없고 순한 편인데... 세정력은 살짝 아쉽네요. 성분이 그래도 좀 순할거 같아서 계속 써보려구요~~",일반,5
love3love3,MOBILE,일반용량 120ml,립앤아이 리무버를 정말 많이 사용하는데요 아리따움 제품이 저렴하면서 순하고 질도 좋고 아무튼 다좋더라구요ㅎㅎ 그래서 또 이렇게 저도 모르는 사이 구매를 덜컥했네요ㅋㅋㅋ 용량을 큰걸 살걸그랬나봐요ㅜ 다음에는 큰거구매해야겠어요ㅎㅎ,일반,5
ggp03173,MOBILE,일반용량 120ml,"순해서 아이메이크업 지울때 눈도 안시렵고 안따가워서 너무 좋아용 
",일반,5
micky27,MOBILE,일반용량 120ml,이벤트 당첨되서 거의그냥 거저로 구입했네요ㅋㅋ 너무 좋아요!! 평소에도 쓰고있는거라 마침 구매하려고 했는데 완전 땡잡았어요ㅋㅋㅋ 대용량으로 구매해서 자주 쓰고있는데 순하고 좋아서 이것만 쓰고있네요ㅎㅎ 앞으로도 계속 애용하려구요!!,일반,5
mingguny,MOBILE,일반용량 120ml,"눈화장이든 립이든 깨끗하게 잘 지워져요. 피부자체에 자극은 없지만, 아이메이크업을 지울 때 눈에 들어가면 약간 시린감이 없지않아 있어 지울때 조심해야 할 듯 싶어요. 이외의 단점은 아직 없는 듯 합니다.ㅎㅎ 피부가 민감한편이라 성분도 신경쓰는 편인데, 크게 나쁘지않고, 향 자체도 독하거나 거슬리지 않아 좋았습니다. 가격대비 무난하게 사용할 수있어 다쓰면 재구매할 의사 있습니다!^^",일반,4
jemmakorea21,MOBILE,일반용량 120ml,"타회사 상품을  사용하면 뭔가개운하지않은 느낌이 남아있는데. . 
이제품을 사용하면 깨끗이 세안했다는느낌이라 항상 사용하고  있어요~~^^",일반,5
higjj777,MOBILE,일반용량 120ml,늘 쓰던건데 좋은 기회에 구매하게 되어서 좋아요 립이나 아이 메이크업은 일반 클렌징으로 지워지지 않아서 전용 리무버가 필수인데 눈 주위가 예민해서 순한것만 쓰거든요 이 리무버는 잘 지워지면서 순한편 같아요 작은 용량도 쓰기 편하고 좋네요,일반,5
waywardg,MOBILE,일반용량 120ml,가격도 저렴하고 부담없이 잘지워집니다,프라임,5
qls371,MOBILE,일반용량 120ml,100원 쿠폰받아서 산거였는데 100원 안받고 무료로 주시더라구요 쿠폰이라 불친절하실줄 알았는데 친절하게 응대해주셔서 너무나 기분이 좋았답니다 상품은 아직 사용전인데 사용해보고 후기 다시 남길 수 있으면 남기도록 하겠습니다 :),일반,5
polo2185,MOBILE,일반용량 120ml,일반립앤아이리무버에비해서생각보다사이즈가커서더좋아요여러번쓸수있어서부담도덜되고사용감도좋아요입술지우기가다른건오일제품이여도잘안되서여러번문지르고다시닦고이중세안하거든요요제품은그런거없이물티슈에묻혀서쓰니깐지우기도간편하고좋아요눈할때만더조심하고있어요,일반,3
kksy1101,MOBILE,일반용량 120ml,"평소 화장품 구매 할 때 성분을 민감하게 따지는 편인데 유해성분이 단 한가지도 없습니다. 특히 향료가 없다는 점이 가장 큰 장점같아요. 
이벤트로 매우 저렴하게 구매했는데, 1&amp;#43;1행사도 자주 하는데다가 정가 또한 저렴한 편입니다. 대용량은 더욱더 저렴해요.",일반,5
minushey,MOBILE,일반용량 120ml,"뷰티 관련 프로그램에서 1위 한 제품이기도 하고 가격도 괜찮은것 같아서 사용했는데 지금까지 꾸준히 사용 하고 있어요.
다른 제품은 자극적인 부분이 있어서 따가움을 느꼈는데  이 제품은 곡물성분 이라서 그런지 자극적인 부분도 적고 눈,립 부분 지울때 잘 지워지고 너무 좋아요",일반,5
killua9173,MOBILE,일반용량 120ml,100원 이벤트로 당첨되서 구매했어요^^이벤트행사로 찾아간건데 매장 언니도 친절하고 잘해줘서 고마웠어요 립앤아이리무버를 항상 써야해서 찾다가 순위가 좋아서 구매했었는데 가격도 착하고 순하고 잘지워져요 1&amp;#43;1행사도 하니 반값할때 구매하세요~^^,일반,5
ksr319,MOBILE,일반용량 120ml,무난하고 좋습니다~~,일반,4
vlrmfptrnt,MOBILE,일반용량 120ml,"눈가에 자극적이지 않는발효 리무버 콩,보리,쌀 등으로 되어 있어 더욱 믿음이 가네요 그래서 더욱 자극적이지 않고 순하네요 수분층과 오일층이 잘 섞이도로 흔들어 사용하면 더욱 좋아요",프라임,5
liangenjing,MOBILE,일반용량 120ml,"예전부터 써왔던 제품이라 다쓰면 계속 재구매 중이예요!    대용량이라서 솜에 푹적시고 눈가에 올려놓은 후에 살살 지우면 워터푸르프 제품도 자극없이 깔끔하게 지워져서 자꾸 재구매 하고 있어요 ,, 다쓰고 나면 또 재구매 할 생각입니다!",일반,5
clickmay,MOBILE,대용량 250ml,순 하고 좋아요 잘 지워 집니다,일반,5
wooj2399,MOBILE,일반용량 120ml,잘지워지고 순한편이에요,일반,5
purenarsis,MOBILE,일반용량 120ml,가심비 만족상품입니다~~^^,프라임,5
secret006,MOBILE,일반용량 120ml,"운좋게도 이벤트 첫날 일찍 알게되어서 쉽게 받을수 있었어요.. 이틀후 매장가서 받았어요..
처음 써봤는데 소문대로 일단은 순해서 좋네요..
아이메이크업은 진하게 하는편은 아니라서 워터프루프까지는 잘모르겠지만.., 마스카라는 잘지워요..",일반,4
yerim971220,MOBILE,대용량 250ml,순한 립 앤 아이 리무버를 찾았는데 적당히 좋았던 것 같아요 ! 하지만 아이 메이크업 지울 때 눈이 따갑기 해요 ㅠ,일반,4
sh1682,MOBILE,일반용량 120ml,"5천만이 사랑하는 뽀오얀미소발효립&amp;아이리무버
갯잇뷰티 세정력으로 강하고 잘지워짐",프라임,5
tltnwjd1,MOBILE,일반용량 120ml,"저는 아이리무버는 아무거나 못써요.. 잘못해서 눈에 들어가면 눈이 예민해서 따갑거든요. 
이벤트로 이거는 한번 써봤는데 왜 인기가 많은지 알겠더라구요~ 너무 좋아요 ㅎㅎ
제가 눈화장은 진하게 하는데 마스카라랑 펄있는 아이새도우도 잘 지워지더라구요. 저는 만족합니다. 
이거 써보고 다음에 재구매할께요~ ^^
감사합니다. ^^",일반,5
candy1028,MOBILE,일반용량 120ml,산뜻하고 잘지워져요,일반,5
hhjzzang90,MOBILE,일반용량 120ml,"항상 떨어지면 구매하는 제품입니다.
대용량 쓰고 있는데 작은것도 좋아요 
순해서 눈에 오래 하구 있어도 전혀 따갑지 않고 
향도 강하지않고 부드럽게 잘 지워져요
여러개 사다놓고 쓸정도로 립앤아이 리무버로 
앞으로도 이것만 쓸거같아여 ㅎㅎ 
",일반,5
boyoung2189,MOBILE,일반용량 120ml,"재구매의사 100&amp;#37;^.
대용량 쓰고 있는데 작은것도 좋아요 
순해서 눈에 오래 하구 있어도 전혀 따갑지 않고 
향도 강하지않고 부드럽게 잘 지워져요
여러개 사다놓고 쓸정도로 립앤아이 리무버로 
앞으로도 이것만 쓸거같아여 ㅎㅎ ",일반,5
ehdgkek,MOBILE,일반용량 120ml,"재구매 의사 10000&amp;#37; 
작은 용량 귀엽고 좋아요
순해서 눈에 오래 하구 있어도 전혀 따갑지 않고 
향도 강하지않고 부드럽게 잘 지워져요
여러개 사다놓고 쓸정도로 립앤아이 리무버로 
앞으로도 이것만 쓸거같아여 ㅎㅎ ",일반,5
tjdrlf2189,MOBILE,일반용량 120ml,"항상 떨어지면 구매하는 제품입니다.
대용량 쓰고 있는데 작은것도 좋아요 
순해서 눈에 오래 하구 있어도 전혀 따갑지 않고 
향도 강하지않고 부드럽게 잘 지워져요
여러개 사다놓고 쓸정도로 립앤아이 리무버로 
앞으로도 이것만 쓸거같아여 ㅎㅎ ",일반,5
bobae2189,MOBILE,일반용량 120ml,"항상 떨어지면 구매하는 제품입니다.
대용량 쓰고 있는데 작은것도 좋아요 
순해서 눈에 오래 하구 있어도 전혀 따갑지 않고 
향도 강하지않고 부드럽게 잘 지워져요
여러개 사다놓고 쓸정도로 립앤아이 리무버로 
앞으로도 이것만 쓸거같아여 ㅎㅎ ",일반,5
alpharus,MOBILE,대용량 250ml,진짜 잘 지워져요 키스미 마스카라도 다 지워짐~~,스마트클럽,5
sjy321202,MOBILE,일반용량 120ml,아리따움 뽀오얀 미소 발효 립아이리무버 진짜 좋아요 ㅎㅎ 자극도 덜하고 땡기거나 따갑지 않고 딱 순해요 ~~ 피부가 민감한 저도 아주 잘 사용하고 있답니다 ^^ 지금 이 리무버만 3통째 쓰고잇어요~ 정말 만족 또 만족합니다!!,일반,5
beloved28,MOBILE,대용량 250ml,잘지워지고 눈따갑지않아 좋아요,일반,5
kdy3145,MOBILE,대용량 250ml,"두통째 사서 사용하고 있는데 세정력도 좋고 눈에 들어가도 따갑지 않고 순해서 잘 사용하고 있습니다!
다만 용기가 좀 불편한데 펌프통이랑 같이 구매해서 담아놓고 화장솜에 뭍혀서 사용하면 괜찮은 것 같아요^^
다음에도 재구매 할 의사 있습니다!!",스마트클럽,5
tallme77,MOBILE,일반용량 120ml,100원에 사서 너무 기쁘고 개이득한 마음으로 매장가서 받고 일본여행갈때 가져갔어요 집에있는건 너무 크고 어디다가 담아가기가 불편해서 고민이였는데 마침 적당한 크기에 발효 아이리무버를 사서 딱이었어요 정말 잘지워지고 엄청 순해요 ㅎㅎ추천합니다 ,스마트클럽,5
tmvlzj1946,MOBILE,일반용량 120ml,"늘 쓰던거라 재구매 해요~ 눈도 안따갑고, 키스미 마스카라, 에뛰드 컬픽스 마스카라 잘 안지워진다는 애들 모두 깔끔하게 잘 지워집니다!",일반,5
ghkdtmdg,MOBILE,일반용량 120ml,가격대비  좋은제품,스마트클럽,5
yencho,MOBILE,일반용량 120ml,저는 원래 타브랜드 립앤 아이리무버를 사용했는데 눈이 너무따가워서 다른 리무버를 찾는중 마침 아리따움에서 이벤트를 하고잇어서 구매하게되었습니다. 눈이 따갑지않고 부드럽게 메이크업이 지워져서 좋았어요..오일프리 제품이었다면 더 좋았을듯해여,일반,5
pegong,MOBILE,일반용량 120ml,화해앱에서 몇번 본후로 립앤아이 리무버가 필요해서 아리따움에서 구매했어요. 이번 이벤트를 통해서 저렴한 가격에 구매하게되었는데 나중에도 꾸준히 구매할거같아요..저는 라네즈 립앤아이리무버를 썼었는데 이제품도 자극없어 좋았어요,일반,5
age7612,MOBILE,일반용량 120ml,"면세점에서 뽀오얀 상품들이 있어서 처음으로 접해봤는데 쓰면 쓸수록 부드럽게 메이크업이 지워져서 좋아요!!!
성분들도 만족하구요.ㅋㅋㅋㅋ저는 민감성피부라 굉장히 성분을 엄선해서 고르는 편인데 뽀오얀 미소 발효 립 아이리무버는 민감성피부에도 자극없이 지워지니 좋았어요..",일반,5
coroii,MOBILE,일반용량 120ml,늘 이용하는 저의 잇템,프라임,5
ykchoia1,MOBILE,일반용량 120ml,가격이 저렴해서  좋구 발효된 제품이라 발효된거 안맞으시는 분들은 따가울수도 있어여  작은거  사실바에 큰거 사시는게 더 이득이라는점.. 1&amp;#43;1 행사 좀 자주자주 했으면 조켔어요 !!!1&amp;#43;1행사할때가 많이없아요 ㅠ,프라임,5
woojinxx,MOBILE,일반용량 120ml,"크기는 작은 편이에요. 강아지 좋아하는데 강아지 그림도 귀엽게 그려져 있고 글씨체도 맘에 들어요.
원래 클랜징 워터와 폼으로만 지웠었는데 펄섀도우는 잘 안지워졌지만, 괜히 립 앤 아이 리무버가 아닌 게 눈화장은 펄도 잘 지워지고 립도 한 번 쓱 하면 지워지네요 추천합니다!",일반,5
jinny020907,MOBILE,일반용량 120ml,들고 다니기도 편해서 잘 들고다니면서 쓰는데 순하고 잘 지워져서 잘 쓰는거 같아요!,일반,5
ryuinhee,MOBILE,일반용량 120ml," 이벤트로 100원에 구입했어요.
 생각보다 작아서 당황했지만 사용해보니 
 포인트 메이크업이 잘 지워지네요.
 립과 아이는 클렌징시에 잔여물이 남는 경우가
 있는데 이 제품은 잔여물이 남지않고, 따갑지않아
 마음에 들어요.",일반,5
reiryu,MOBILE,일반용량 120ml,"글쎄요...
처음 구매했을땐 잘 지워져 좋았는데
눈 지우고 얼굴 세안하면 눈부분만 따끔거려요
",일반,2
mjs0701,MOBILE,일반용량 120ml,"마스카라를 워터프루프 제품으로 바꾸면서 샀는데요,
오일층이랑 일반 리무버층이랑 섞여서 부드러운 클렌징이 가능합니다.
눈가와 입가에 자극없이 매끄러운 클렌징이 되어서 만족스러워요~
120ml 는 용량이 살짝 작아서 다음번에는 더 큰 용량으로 구매하려고 합니다.",일반,5
sera729,MOBILE,일반용량 120ml,"색조를 하는 편이라서 지울때 가장 걱정이었는데 뽀오얀 미소 발효립 앤 아이 리무버를 써보고 깜짝 놀랐습니다
잘 지워지기도 하지만 부드럽고 자극적이지 않은 클린감이 다른 리무버와 달랐고 용량도 크고 향이 무엇보다 좋았습니다
앞으로도 쭈욱 잘 사용할 것 같습니다
감사합니다~~♡",일반,5
violetbsh,MOBILE,대용량 250ml,작년부터 꾸준히 사용하고 있는 아이리무버 제품인데요~ 눈에 들어가도 따갑지 않고 진한 아이메이크업이나 마스카라도 잔여물이 남지 않고 잘 지워집니다. 화장솜에 리무버를 적셔서 입술 위에 올려두고 잠시 있다 입술결대로 닦아내면 각질제거에도 좀 도움이 되더라구요~,스마트클럽,5
solia,MOBILE,일반용량 120ml,같은 용랑이라도 용기 높이가 낮아 귀엽습니다.오일층이 있어 흔들어 사용하는 것은 다른 립 앤 아이 리무버와 같구요.섞이면 이름대로 뽀얘지네요.색소가 약해서  좋네요. 닦고서 시야가 흐려지는 현상도 적고 잘 지워집니다.,일반,4
lju4879,MOBILE,일반용량 120ml,"제가 아이메이크업을 처음 시작했을때 사용하고 이번에 기회되서 오랜만에 사용해봤어요
굉장히 미끌거리고 닦이긴 잘 닦이는데 눈에 안들어가게 조심해야돼요 따갑습니다ㅠ
용량도 좋고 가격도 착하고 전체적으로 좋은 제품이에요ㅎ",일반,4
al990530,MOBILE,일반용량 120ml,눈이 민감하여 라네즈 립앤아이만 썼었는데 뽀얀도 써보니까 화장이 잘 지워지고 가성비 좋은 제품입니다,스마트클럽,5
gsy0216,MOBILE,대용량 250ml,"화해에서 검색도 해봤는데 유해성분물질도 하나도 없고
너무너무 잘지워집니다
한 열통은 사서 쓴것같아요!
완전 강추니까 꼭 써보세요
제생각은 좀더 대용량이 나왔으면 좋겠네요~~~
쨋든 진짜 조으니 꼭 구매 해보시길!!!",프라임,5
lovejy0430,MOBILE,일반용량 120ml,예쁘게 사월로 뽀오얀 미소 발효 립 &amp; 아이 리무버를 받아서 사용하고 있습니다!! 뽀오얀 미소 발효 립 &amp; 아이 리무버 평이 전부터 좋아서 사용해보고 싶었었는데 저희  집 주변에 아리따움이 없어서 못갔었는데 예쁘게 사월 이벤트에 뽀오얀 미소 발효 립 &amp; 아이 리무버를 하길래 딱 신청했더니 당첨이 됬어요!! 받고 사용해봤는데 제가 피부가 좀 예민해서 왠만한거는 잘 사용못해서 걱정을 좀 했었는데 정말 잘 지워지고 막 민감하지도 않고 정말 좋았어요 앞으로 계속 이용할것같습니다~!!!♡,일반,5
ggb05132,MOBILE,일반용량 120ml,제가써본 리무버 중에 제일 좋은 거 같아욤! 1년 넘게 이 제품만 사용하고 있습니당 눈에 들어가도 다른제품에 비해선 별로 안따갑규 좋아욤! 양도 많아서 한번사면 오래 쓰는것 같아욤 고민하고 계시는분 강추합니당!!!~~,일반,5
